bookID,authors
18984,Dorothea SheferVansonCliffsNotesAnne Frank
18990,John le Carr
19022,Don DeLillo
19040,Tedd ArnoldMark Buehner
19041,Julia JarmanAdrian    Reynolds
19043,Ben M BaglioLinda ChapmanJenny Gregory
19052,Jess LoureyJH LoureyJessica Lourey
19056,Myla Goldberg
19057,Markus ZusakEmmanuel Pailler
19062,Markus Zusak
19063,Markus ZusakCao Xun Vit Khng
19065,Markus ZusakStig Wemyss
19066,Markus Zusak
19067,AristotleMartin Ostwald
19068,AristotleJames Alexander Kerr ThomsonJonathan BarnesHugh Tredennick
19072,AristotleHippocrates George Apostle
19075,Gustave FlaubertGeoffrey WallMichle Roberts
19078,Gustave FlaubertMargaret CohenEleanor Marx
19081,Gustave FlaubertDonada  Peters
19082,AristotleJonathan Barnes
19083,Aristotle
19084,SparkNotes
19088,AristotleStephen Everson
19090,George EliotMegan McDanielLynne Sharon SchwartzLynn Sharon Schwartz
19093,George EliotHarriet Walter
19099,George Eliot
19100,George OrwellMauricio MolinaMiguel Martnez Sarmiento
19103,Nikolai GogolConstance GarnettLeonard J Kent
19104,Nikolai Gogol
19106,Nikolai GogolKevin Hawkes
19108,Nikolai GogolRichard PevearLarissa Volokhonsky
19117,Ivan TurgenevGeorge ReavyJane Costlow
19118,Warren MurphyRichard SapirJames Mullaney
19124,Sylvia Engdahl
19125,Robert MunschMichael MartchenkoSaoussan Askar
19126,Kyoko HikawaTrina RobbinsYuko SawadaWalden Wong
19129,Patrick Lencioni
19134,George Lakoff
19135,Stephen KingRon McLarty
19136,Stephen KingMarta I Guastavino
19137,Stephen King
19144,Gary A BraunbeckDeena Warner
19148,Dante AlighieriMark Musa
19152,Dante AlighieriDorothy L Sayers
19155,Dante AlighieriMark Musa
19156,Harvey P MandelSander I MarcusLoral Dean
19163,Dante AlighieriAllen MandelbaumBarry MoserGabriel MarruzzoLaury Magnus
19164,Dante AlighieriRobert M Durling
19165,Dante Alighieri
19166,Dante AlighieriMark Musa
19171,Dante AlighieriAllen MandelbaumLaury MagnusAnthony OldcornDaniel FeldmanBarry Moser
19172,Dante AlighieriMark Musa
19173,Dante AlighieriMark Musa
19176,Dante AlighieriMark Musa
19178,Samuel Taylor ColeridgeStanley Appelbaum
19179,UnknownBurton Raffel
19180,UnknownHowell D Chickering
19181,Robert Nye
19182,Michael MorpurgoMichael Foreman
19193,Helen Vendler
19199,Seamus Heaney
19243,Seamus Heaney
19254,Seamus Heaney
19257,David   WardParveen AdamsSeamus HeaneyIvan Gaskell
19259,Seamus Heaney
19263,Seamus Heaney
19279,Seamus HeaneyMargarita Ardanaz
19282,HomerRobert FitzgeraldSeamus Heaney
19290,John MiltonScott Elledge
19293,David Day
19295,David D Burns
19298,David Gemmell
19302,Astrid LindgrenFlorence LambornLouis S Glanzman
19307,Astrid LindgrenGerry Bothmer
19308,Astrid LindgrenFlorence LambornNancy Seligsohn
19311,Astrid LindgrenIlon WiklandFlorence Lamborn
19312,Astrid LindgrenIlon WiklandJill M Morgan
19313,Astrid LindgrenIlon WiklandFlorence Lamborn
19314,Astrid LindgrenPatricia Crampton
19315,Astrid LindgrenIlon WiklandFlorence Lamborn
19316,Astrid LindgrenBlanca RosRichard Kennedy
19318,Astrid LindgrenHarald Wiberg
19319,Astrid LindgrenRobin Preiss Glasser
19321,Beatrix Potter
19322,Beatrix Potter
19323,Beatrix Potter
19327,Beatrix Potter
19331,Beatrix Potter
19333,Beatrix Potter
19335,Linda Lear
19337,Beatrix Potter
19347,Chris TaitRobert Louis StevensonLucy CorvinoArthur Pober
19350,AnonymousNK Sandars
19351,AnonymousNK Sandars
19352,AnonymousMaureen Kovacs
19353,Jeffrey H Tigay
19354,Alexander Heidel
19361,Nathaniel HawthorneEugene Hudson LongSeymour L GrossRichard C BeattySculley BradleyRichmond Croom Beatty
19370,Mark TwainScott McKowenArthur Pober
19371,Mark TwainPeter Coveney
19373,Mark TwainRichard P Wasowski
19377,Mark TwainLouis J Budd
19379,Mark TwainMichael J Kiskis
19381,VoltaireRobert M Adams
19382,VoltaireRoger Pearson
19383,James K LowersCliffsNotesVoltaire
19384,VoltairePeter ConstantineDiane Johnson
19386,VoltaireDavid Wootton
19390,VoltaireTheodore Besterman
19393,Aurelio Voltaire
19396,Oscar WildeAndrew Elfenbein
19397,Merlin Holland
19398,Oscar WildeIsobel Murray
19399,Joseph Pearce
19400,Edward GibbonDaniel J BoorstinGiovanni Battista PiranesiHansFriedrich Mueller
19401,Edward GibbonDaniel J BoorstinHansFriedrich MuellerGiovanni Battista Piranesi
19403,Edward GibbonHugh TrevorRoper
19406,Edward Gibbon
19409,Edward Gibbon
19411,Edward GibbonDero A SaundersCharles Alexander Robinson Jr
19412,Jennings Michael Burch
19413,Jennifer Chiaverini
19416,Sharon Creech
19428,Debbie DadeyMarcia Thornton Jones
19430,Debbie DadeyMarcia Thornton JonesJohn Steven Gurney
19432,Debbie DadeyMarcia Thornton JonesJohn Steven Gurney
19433,Debbie DadeyMarcia Thornton JonesJohn Steven Gurney
19435,Debbie DadeyMarcia Thornton JonesJohn Steven Gurney
19436,Debbie DadeyMarcia Thornton JonesJohn Steven Gurney
19437,Debbie DadeyMarcia Thornton JonesJohn Steven Gurney
19439,Dyan Sheldon
19444,Sheri Lynch
19445,Ngawang PelzangPadmakara Translation GroupPatrul RinpocheAlak Zenkar
19448,Meg Cabot
19452,Meg Cabot
19456,Meg Cabot
19462,Julie Kenner
19469,Caroline B Cooney
19474,Ned Vizzini
19475,Ned Vizzini
19476,Ned Vizzini
19483,Paul Auster
19484,Paul Auster
19485,Paul Auster
19487,Paul KarasikDavid MazzucchelliPaul AusterArt Spiegelman
19496,Ian Fleming
19498,Madeleine Brent
19501,Elizabeth Gilbert
19503,Elizabeth Gilbert
19506,Arthur SchopenhauerJudith NormanEFJ PayneAlistair WelchmanChristropher Janaway
19508,Irvin D Yalom
19510,Arthur SchopenhauerRJ Hollingdale
19511,Arthur SchopenhauerKonstantin Kolenda
19512,Christopher Janaway
19528,Simone de BeauvoirLeonard M Friedman
19531,Simone de Beauvoir
19532,Simone de Beauvoir
19534,David James Duncan
19542,Maurice Sendak
19546,Maurice Sendak
19552,Marcella HazanKarin Kretschmann
19560,Luigi BarziniJoan Emerson
19563,Luigi  BarziniLP De Castelvecchio
19564,Mina LoyRoger L Conover
19571,Janet FlannerIrving Drutman
19578,Peter Straub
19580,Peter Straub
19581,Peter Straub
19587,Stephen KingPeter StraubBernard Cohen
19593,Peter Straub
19595,James   McBride
19596,Victoria Finlay
19599,Vincent van GoghMetropolitan Museum of ArtWilliam Lach
19605,Alan Dean Foster
19608,Ann Beattie
19610,Ann Beattie
19613,TimeLife Books
19614,Denise Dersin
19615,Denise Dersin
19617,Richard StaplefordTimeLife Books
19618,Robin Chapman Stacey
19619,Ellen AnkerDenise Dersin
19620,TimeLife Books
19621,TimeLife Books
19631,Lorrie Moore
19633,Lorrie Moore
19634,Lorrie Moore
19661,Rohinton Mistry
19662,Rohinton Mistry
19668,Tom Clancy
19669,Tom ClancyEnric Tremps
19670,Tom Clancy
19671,Steve PerryLarry SegriffTom ClancySteve Pieczenik
19672,Steve PerryTom ClancySteve Pieczenik
19673,Tom Clancy
19674,Tom Clancy
19675,Tom Clancy
19676,Steve PerryTom ClancySteve PieczenikLarry Segriff
19677,Tom ClancyChuck Horner
19679,Jerome PreislerTom ClancyMartin Greenberg
19681,Tom ClancyLeon A Edney
19682,John HelfersRussell DavisTom ClancySteve Pieczenik
19683,Steve PerryTom ClancySteve Pieczenik
19684,Diane DuaneTom ClancySteve Pieczenik
19685,Jerome PreislerTom ClancyMartin Greenberg
19686,Jeff RovinTom ClancySteve Pieczenik
19687,Tom Clancy
19688,Steve PerryTom ClancySteve Pieczenik
19689,Tom Clancy
19707,Tom Clancy
19712,Randy Leffingwell
19764,Randy LeffingwellDavid Newhardt
19768,Matt ChristopherHarvey Kidder
19780,W Frederick ZimmermanChris Pratley
19786,NOT A BOOK
19787,NOT A BOOK
19788,NOT A BOOK
19792,Robert GreeneBirgit BrandauHartmut Schickert
19794,Richard Powers
19795,David R Hawkins
19797,Simon Schama
19801,William Manchester
19802,William Manchester
19803,William Manchester
19807,William Manchester
19808,William Manchester
19809,William Manchester
19818,Patricia A McKillip
19819,Patricia A McKillip
19820,Patricia A McKillip
19822,Patricia A McKillip
19823,Patricia A McKillip
19844,John C MaxwellLes Parrott III
19847,John C Maxwell
19858,Elaine Cunningham
19859,Elaine Cunningham
19885,Mark  HunterIan Lemke
19888,FASA CorporationIan LemkeLouis J Prosperi
19894,John McPhee
19897,John McPhee
19898,John McPhee
19903,Heidi MurkoffArlene Eisenberg
19908,Angela Knight
19909,Angela Knight
19910,Angela Knight
19911,Angela KnightDiane Whiteside
19912,Angela Knight
19913,Angela Knight
19914,Angela Knight
19916,Angela KnightMaryJanice DavidsonVirginia KantraSunny
19949,Heidi Betts
19961,Mark Smylie
19981,Dale Peck
19983,Dale Peck
19997,Delia ShermanCortney SkinnerEllen Kushner
19998,Delia Sherman
20001,Delia ShermanTheodora GossK Tempest BradfordKaren Jordan AllenRachel PollackVeronica SchanoesMikal TrimmColin GreenlandVandana SinghMatthew CheneyLa SilholAdrin FerreroHolly PhillipsCatherynne M Valen
20002,Ellen KushnerDelia Sherman
20019,Cynthia HarrodEagles
20021,Cynthia HarrodEagles
20022,Cynthia HarrodEagles
20023,Cynthia HarrodEagles
20024,Cynthia HarrodEagles
20025,Cynthia HarrodEagles
20026,Cynthia HarrodEagles
20051,Jerome Kagan
20059,Kate Horsley
20071,Micol Ostow
20074,Anne McCaffreyElizabeth Ann Scarborough
20075,Anne McCaffreyTodd McCaffrey
20076,Anne McCaffreyElizabeth Ann Scarborough
20086,Jude Watson
20097,John BanvilleJohn      Lee
20117,Joan GoldsteinManuela Soares
20118,Manuela SoaresJudy GrahnNisa Donnelly
20126,Tara McCarthyDrew HiresJaime LuceroVincent Ceci
20127,Tara MacCarthyDrew Hires
20157,McDougal LittellDouglas W Carnine
20164,Grif Stockley
20174,Blaine M YorgasonBrenton G Yorgason
20179,James Scott Bell
20181,James Scott Bell
20182,James Scott Bell
20183,James Scott Bell
20219,John KeatsJeffrey N Cox
20233,Charles Todd
20234,Charles Todd
20235,Charles Todd
20236,Charles Todd
20237,Charles Todd
20238,Charles Todd
20239,Charles Todd
20240,Charles Todd
20241,Bill Bryson
20249,Brian HerbertKevin J Anderson
20250,Brian HerbertKevin J Anderson
20252,Brian HerbertKevin J Anderson
20253,Brian HerbertKevin J Anderson
20254,Gary Russell
20258,Gary RussellPeter AnghelidesJ Shaun LyonJon de Burgh MillerEddie RobsonTodd GreenAndy RussellAndrew CollinsKathryn SullivanIain McLaughlinMark MichalowskiJoseph LidsterTrevor BaxendaleColin BrakeClair
20264,James HamiltonPaterson
20287,Frank Herbert
20315,Max Allan Collins
20316,Max Allan Collins
20323,Anthony Thorlby
20327,Gloria Goldreich
20343,Steve Augarde
20351,George Plimpton
20355,Charles Willeford
20367,Brian J Robb
20381,Gardner DozoisGeorge RR MartinDaniel Abraham
20394,Kahlil Gibran
20398,Kahlil Gibran
20408,Robert Louis StevensonBarry Menikoff
20410,Robert Louis StevensonCharles Neider
20413,Robert Louis StevensonTasha Tudor
20417,Robert A Heinlein
20420,Marguerite DurasBarbara Bray
20422,Marguerite Duras
20423,Marguerite DurasBarbara Bray
20424,Quentin Blake
20425,Joan AikenQuentin Blake
20429,Russell HobanQuentin Blake
20468,PD JamesNeville TellerRobin EllisSian PhillipsHugh Grant
20498,Mark OSheaTim HallidayJonathan Metcalf
20501,Ansel AdamsRobert Hardy Baker
20502,Ansel AdamsRobert Hardy Baker
20505,Ansel AdamsRobert Hardy Baker
20509,Emma BarkerNick WebbKim W Woods
20517,Charles A Coulombe
20518,Stanley Bing
20519,Stanley Bing
20525,Robert D Richardson Jr
20531,Carl SennaCliffsNotesRichard Wright
20547,Abraham LincolnBob Blaisdell
20549,Abraham LincolnDon E Fehrenbacher
20552,Abraham LincolnGore Vidal
20562,Kathryn  Hughes
20564,George EliotAS Byatt
20567,George EliotThomas A Noble
20645,Terry JonesAlan Ereira
20646,Terry JonesMichael Foreman
20657,Nick Flynn
20660,Chris AdrianNick FlynnFrancine ProseJosip NovakovichMoonshine
20661,Nick FlynnShirley McPhillipsPhilippa Stratton
20668,Robert M Sapolsky
20671,Robert M Sapolsky
20677,Henry JamesLeon EdelMark Wilson
20679,Larry J Stephens
20687,Kevin Henkes
20692,Kevin Henkes
20694,Kevin Henkes
20738,Erving Goffman
20741,Erving Goffman
20749,Anonymous
20775,Debbie RaleighAlexandra Ivy
20781,AesopAnn McGovern
20794,Stephen R SwinburneJim Brandenburg
20800,Don DeLilloThomas DePietro
20807,Garry Wills
20809,Garry Wills
20810,Garry Wills
20812,Richard Curtis
20813,Richard Curtis
20833,William Murray
20848,Matt Christopher
20862,Jeff RovinTom ClancySteve Pieczenik
20865,Diane DuaneTom ClancySteve Pieczenik
20867,Jeff RovinTom ClancySteve Pieczenik
20868,Jeff RovinTom ClancySteve Pieczenik
20869,Diane DuaneTom ClancySteve Pieczenik
20873,Steve Perry
20876,Steve PerryMichael Reaves
20879,Steve Perry
20891,Michael Jecks
20895,Michael Jecks
20913,Don MacmillanWayne G Broehl Jr
20928,Rosalind M Greenberg
20929,Martin H GreenbergBrittiany A KorenBrian StablefordMickey Zucker ReichertFiona PattonJim C HinesEsther M FriesnerDonald J BingleAlan Dean FosterDevon MonkPhaedra M WeldonChristina F YorkJana PanicciaJ
20930,Martin H GreenbergDaniel Stashower
20932,Martin H GreenbergJack NimersheimJane YolenJack C Haldeman IIHarry TurtledoveLaura ResnickMike ResnickKaren HaberJane LindskoldLawrence SchimelBarry N MalzbergTanya HuffMichelle Sagara WestMark Aronso
20934,John HelfersEsther M FriesnerNina Kiriki HoffmanBruce Holland RogersPeter CrowtherR DavisCharles de LintElizabeth Ann ScarboroughMichelle Sagara WestNancy SpringerDean Wesley SmithKristine Kathryn Rus
20935,Jean RabeMartin H GreenbergStephen LeighGene DeWeeseJoe MasdonDonald J BingleSkip WilliamsPenny WilliamsPierce AskegrenNancy Virginia VarianWes NicholsonJohn HelfersChris PiersonHarry TurtledoveKevin 
20941,Harold Bloom
20942,Harold Bloom
20944,Harold Bloom
20949,William Manchester
20954,Dennis AdlerRL Wilson
20957,R McL Wilson
20962,Arthur YorinksRaymond Jafelice
20971,Wayne W Dyer
20972,Wayne W Dyer
21004,Michael S  SmithDiane Dorrans Saeks
21010,Michael Marshall Smith
21012,Michael Marshall Smith
21016,Chris Archer
21029,Irvin D YalomMolyn Leszcz
21031,Irvin D Yalom
21032,Irvin D Yalom
21059,Kate Elliott
21060,Sherwood Smith
21062,Anne Easter Smith
21063,Robert E HowardGary GianniPatrice Louinet
21070,Simon Schama
21071,Simon Schama
21073,Simon Schama
21075,Simon Schama
21089,Lynda MadisonBonnie TimmonsNorm Bendell
21091,Nancy HolyokeAli Douglass
21093,Patti Kelley CriswellNorm Bendell
21107,Mymi DoinetBenjamin Chaud
21114,Madeleine Brent
21116,Madeleine Brent
21119,Simone de BeauvoirBernard Frechtman
21121,Simone de Beauvoir
21122,Simone de BeauvoirPatrick OBrian
21125,Simone de BeauvoirNelson AlgrenSylvie Le Bon de BeauvoirVanessa KlingEllen Gordon Reeves
21126,Simone de Beauvoir
21143,TimeLife Books
21151,Robert ShapardJames Thomas
21152,Robert ShapardJames Thomas
21173,Elizabeth SilverthorneBetty McCollum
21179,Thomas Bailey Saunders
21182,Arthur SchopenhauerThomas Bailey Saunders
21187,Caroline B Cooney
21188,Caroline B Cooney
21191,Caroline B Cooney
21194,Caroline B Cooney
21199,Giuliano HazanMarcella HazanDana Gallagher
21200,Marcella Hazan
21214,Paola NanniTate
21220,Mary Anna Evans
21223,Christopher Janaway
21230,Stormie Omartian
21242,Robert BauvalAdrian Geoffrey Gilbert
21245,Ben Bova
21248,James E IngramLori Grove
21266,Rick Steves
21276,Charlie Huston
21277,Charlie Huston
21278,Charlie Huston
21280,Charlie HustonMike CareyBrian Michael BendisRobert KirkmanMike DeodatoRyan SookStuart ImmonenFrazier Irving
21282,Adrian McKinty
21283,Adrian McKinty
21284,Adrian McKinty
21290,PT Deutermann
21294,PT Deutermann
21295,PT Deutermann
21315,Doreen CroninHarry Bliss
21318,Jenny Nimmo
21320,Brian Michael BendisMark Bagley
21321,Brian Michael BendisMark Bagley
21322,Bill WillinghamEsao AndrewsJohn BoltonMark BuckinghamJames JeanDerek Kirk KimTara  McPhersonJill ThompsonMark WheatleyMichael Wm KalutaCharles VessBrian Bolland
21323,Dean KoontzLeigh Nichols
21324,Bill WillinghamMark BuckinghamSteve LeialohaShawn McManusAndrew Pepoy
21325,Bill WillinghamMark BuckinghamCraig HamiltonSteve LeialohaP Craig Russell
21326,Bill WillinghamTerry MooreMike AllredLan MedinaMark BuckinghamMatthew SturgesSteve LeialohaCraig HamiltonRuss BraunJames JeanTony AkinsEric ShanowerShawn McManusJae LeeChrissie ZulloDavid Petersen
21327,Bill WillinghamMark BuckinghamSteve LeialohaJim FernJimmy PalmiottiAndrew Pepoy
21328,Bill WillinghamDavid HahnMark BuckinghamLan MedinaSteve Leialoha
21329,Bill WillinghamBryan TalbotLan MedinaMark BuckinghamLinda MedleySteve LeialohaJames Jean
21330,Bill WillinghamMark BuckinghamSteve LeialohaTony AkinsJimmy Palmiotti
21332,Russell RobertsRuss Roberts
21338,John Ayto
21341,Bill WillinghamMatthew SturgesTony AkinsAndrew Pepoy
21342,Greg TangHeather Cahoon
21343,Patrick Lencioni
21348,AesopLaura HarrisLaura Gibbs
21352,David AxtonDean KoontzPaul Michael
21353,Dean KoontzDavid Baker
21362,Dean KoontzKeith Szarabajka
21365,Dean KoontzStephen Lang
21370,Dean KoontzRichard Ferrrone
21402,Robert   HarrisMichael Cumpsty
21425,James PattersonAndrew GrossCarolyn McCormick
21426,James PattersonMelissa LeoJeremy PivenAndrew Gross
21430,James PattersonPeter J FernandezDenis OHare
21437,James PattersonRoger ReesKeith David
21484,Herman Wouk
21489,Joseph Wambaugh
21491,Joseph Wambaugh
21493,Joseph Wambaugh
21494,Joseph Wambaugh
21495,Joseph Wambaugh
21498,Joseph Wambaugh
21505,Joseph Wambaugh
21508,Joseph Wambaugh
21527,Stephen J CannellPaul MichaelMichael Prichard
21530,Stephen J CannellScott Brick
21534,Michael ConnellyDick Hill
21535,Michael ConnellyDick Hill
21536,Michael ConnellyDick Hill
21538,Michael ConnellyLen Cariou
21539,Michael ConnellyLen Cariou
21543,Michael ConnellyBuck Schirner
21544,Michael ConnellyDick Hill
21545,Michael ConnellyOtto Penzler
21550,Robert B ParkerJoe Mantegna
21552,Robert B ParkerJoe Mantegna
21553,Robert B ParkerJoe Mantegna
21557,Robert B ParkerJoe Mantegna
21581,Robert B ParkerBurt Reynolds
21608,Joe Haldeman
21609,Joe HaldemanConnie Willis
21611,Joe Haldeman
21613,Joe Haldeman
21615,Joe Haldeman
21618,Joe Haldeman
21621,Joe Haldeman
21624,Joe HaldemanWilliam NaborsHarry HarrisonDamon KnightHarlan EllisonBen BovaPoul AndersonIsaac AsimovMack ReynoldsAlec Effinger
21626,Constance AshNina Kiriki HoffmanPatricia A McKillipWalter Jon WilliamsDebra DoyleJames D MacdonaldKara DalkeyMichael ArmstrongRichard ParksSage WalkerSusan PalwickWilliam F WuJack McDevittJanni Lee Si
21629,Joe Haldeman
21638,Hidenori HaraHitori Nakano
21665,Nelson DeMilleOtto Penzler
21671,Dennis Lehane
21673,Dennis Lehane
21682,Dennis Lehane
21683,Dennis Lehane
21685,Dennis Lehane
21686,Dennis Lehane
21703,James EllroyOtto PenzlerJohn BiguenetMichael ConnellyThomas H CookSean DoolittleBrendan DuBoisDavid Edgerley GatesJoe GoresJames GradyClark HowardStuart M KaminskyJoe R LansdaleMichael MaloneAnnette M
21704,James Ellroy
21705,Donald H Wolfe
21710,William T Rasmussen
21712,Mary  Pacios
21717,Karin Slaughter
21718,Karin Slaughter
21719,Karin Slaughter
21720,Karin Slaughter
21721,Karin Slaughter
21722,Karin Slaughter
21723,Karin SlaughterPeter RobinsonJohn ConnollyDenise MinaMark Billingham
21725,Karin SlaughterDenise MinaJohn HarveyKelley ArmstrongJohn ConnollyEmma DonoghueJane HaddamLaura LippmanPeter RobinsonFidelis MorganPeter Moore SmithLynda La PlanteJerrilyn FarmerLee ChildMark Billingh
21735,Lee ChildDick Hill
21739,Lee ChildHayward MorseGarrick Hagon
21742,Lee ChildDick Hill
21743,Lee ChildDick Hill
21745,Lee ChildDick Hill
21746,Lee ChildDick Hill
21747,Lee ChildDick Hill
21749,Lee Child
21751,Lee Child
21752,Lee ChildHayward Morse
21753,Lee Child
21756,Lee ChildDick Hill
21758,Lee ChildDick Hill
21759,Lee ChildDick Hill
21763,Lee ChildDick Hill
21764,Lee ChildDick Hill
21765,Edward Steers Jr
21766,George Grant
21767,James Ellroy
21768,Morag McKendrick Pippin
21773,Morag McKendrick Pippin
21776,William Goldman
21779,William Goldman
21782,William Goldman
21783,William Goldman
21784,William Goldman
21787,William Goldman
21799,William GoldmanP Gethers
21803,William Goldman
21806,William Goldman
21819,William GoldmanMike Lupica
21823,William Goldman
21829,David Morrell
21830,David Morrell
21832,David Morrell
21836,David Morrell
21837,David Morrell
21838,David Morrell
21841,David Morrell
21845,David Morrell
21848,David Morrell
21862,David Morrell
21874,Bernard CornwellJamie Glover
21895,Bernard CornwellTom Sellwood
21906,Bernard CornwellJamie Glover
21928,Stephen HunterBeau Bridges
21930,Stephen HunterBeau Bridges
21931,Stephen HunterPhilip Bosco
21932,Stephen HunterJay O Sanders
21933,Stephen HunterBeau Bridges
21934,Stephen HunterWill Patten
21947,Reinaldo Arenas
21969,Douglas PrestonLincoln ChildScott Brick
21972,Douglas PrestonLincoln Child
21974,Douglas PrestonLincoln Child
21980,Douglas PrestonScott Sowers
21991,EL DoctorowSam Waterston
21996,Erik LarsonTony Goldwyn
22017,Mark      StevensCarol Bloom Stevens
22026,Mario Puzo
22027,Mario Puzo
22028,Mario Puzo
22035,Mario Puzo
22036,Mario PuzoPeter BartRobert Thompson
22037,Mario Puzo
22060,Max Allan CollinsJos Luis GarcaLpezSteve LieberJosef RubinsteinRob LeighBob Lappan
22061,Max Allan CollinsSteve LieberJosef RubinsteinRob LeighJos Luis GarcaLpezBob Lappan
22063,Max Allan CollinsMike Flaherty
22065,Max Allan Collins
22067,Max Allan Collins
22068,Max Allan Collins
22070,Max Allan CollinsTerry Beatty
22072,Max Allan Collins
22076,Stephen King
22077,Michael CrichtonChris NothAnthony Heald
22082,Michael Crichton
22095,John Lange
22114,Michael Crichton
22120,Eamon Duffy
22121,Rajiv Chandrasekaran
22123,Stephen LeebGlen C Strathy
22126,Laurie GarrettSteven M Wolinsky
22127,Peter D SchiffJohn Downes
22133,Edward W Said 
22135,Edward W Said
22141,Chris AndersonFederico Villegas Silva Lezama
22146,Jakob NielsenHoa Loranger
22148,Jakob NielsenMarie Tahir
22155,Yvon Chouinard
22160,Agatha ChristieHugh Fraser
22163,Richard   Preston
22166,Richard   PrestonGeorge Henry Jennings
22175,Gabriel Garca Mrquez
22176,Gabriel Garca Mrquez
22186,Cecily von Ziegesar
22188,Cecily von Ziegesar
22192,Cecily von Ziegesar
22193,Cecily von Ziegesar
22195,Jess Walter
22196,Charles Seife
22197,Lynnette Khalfani
22198,Nick Cook
22199,Jeff Long
22200,William Gibson
22201,Karen Traviss
22202,Andy McNab
22205,Sarah Dessen
22207,Heather ONeill
22208,Minfong HoHolly Meade
22209,Robert Crais
22219,SparkNotesHomer
22221,Homer
22225,Diana Palmer
22226,Jane Porter
22227,Susan   Mallery
22229,Christina Dodd
22230,Jerry Spinelli
22233,Jerry Spinelli
22235,Mary B Collins
22237,Gordon Korman
22238,Gordon Korman
22239,Albert DemeoMary Jane Ross
22242,Lewis Perdue
22265,Rob ThomasLeah WilsonHeather HavrileskyAmy BernerLynne EdwardsJohn  RamosAlafair BurkeChris McCubbinLawrence WattEvansLani Diane RichGeoff KlockJudy FitzwaterEvelyn VaughnJoyce MillmanAmanda Ann Klein
22268,Nicholas Christopher
22277,Arthur Golden
22278,Arthur Golden
22283,Chuck Palahniuk
22284,Chuck Palahniuk
22285,Chuck Palahniuk
22286,Monica DrakeChuck Palahniuk
22287,Chuck Palahniuk
22288,Chuck Palahniuk
22289,Chuck Palahniuk
22292,Chuck PalahniukErik DarlingArthur MoreyScott BrickLorna RaverMarc CashmanKimberly FarrRenee Randman
22293,Chuck Palahniuk
22296,Chuck Palahniuk
22297,Chuck PalahniukFreddy Michalski
22298,Chuck PalahniukJavier Calvo
22302,Chuck PalahniukJavier Calvo
22304,Douglas Coupland
22306,Douglas Coupland
22307,Douglas Coupland
22311,Douglas Coupland
22312,Douglas Coupland
22321,William Gibson
22322,William Gibson
22323,William GibsonBruce SterlingJonathan DavisDennis HollandKevin PariseauVictor BevineJay SnyderBrian NishilLJ GanserOliver WymanEric Michael SummererMarc Vietor
22325,William Gibson
22326,William Gibson
22331,Eileen GunnHoward WaldropWilliam Gibson
22332,Dani Cavallaro
22337,Neil Gaiman
22338,Neil GaimanDave McKean
22339,Neil GaimanChris BachaloMark BuckinghamMark PenningtonClaire Danes
22344,Neil GaimanMichael Zulli
22345,Grant MorrisonFrank Quitely
22347,Grant MorrisonSteve YeowellJill ThompsonDennis CramerPeter Milligan
22348,Grant MorrisonJon J Muth
22350,Grant MorrisonDuncan Fegredo
22351,Grant MorrisonFrank Quitely
22354,Grant MorrisonRyan SookMick GrayFrazer IrvingJH Williams IIISimone BianchiCameron Stewart
22355,Grant MorrisonRichard CaseDoug BraithwaiteScott HannaCarlos GarzonJohn Nyberg
22356,Grant MorrisonChris WestonGary Erskine
22360,Grant MorrisonRichard CaseKen SteacyStan WochPhilip BondMark McKennaScott Hanna
22362,Grant MorrisonHoward PorterJohn Dell
22363,Grant MorrisonKlaus Janson
22364,Grant MorrisonFrank Quitely
22365,Grant MorrisonMarc SilvestriChris BachaloJohn Paul LeonFrank QuitelyLeinil Francis YuIgor KordeyEthan Van SciverKeron GrantTom DerenickPhil Jimenez
22366,Robert  MayerGrant Morrison
22373,Grant MorrisonPhilip BondDIsraeliDaniel Vozzo
22374,Grant MorrisonDave McKean
22380,Grant MorrisonFrank QuitelyRafael De la Iglesia
22390,Grant MorrisonRichard CaseMike DringenbergMark McKennaJamie HewlettSteve YeowellRian Hughes
22392,Grant MorrisonMarc Silvestri
22394,Grant MorrisonPhilip BondWarren PleeceSean PhillipsJay StephensFrank QuitelySteve Yeowell
22398,Grant MorrisonPhil JimenezJohn StokesTommy Lee EdwardsPaul JohnsonSteve YeowellDick GiordanoMark BuckinghamMark Pennington
22399,Pete Hautman
22401,Grant MorrisonPhil JimenezJohn Stokes
22406,Grant MorrisonChris WestonIvan Reis
22408,Ivan T SandersonDavid Hatcher Childress
22409,Grant MorrisonPhil JimenezJohn Stokes
22414,Russell RobertsRuss Roberts
22417,Warren EllisDarick Robertson
22418,Warren EllisDarick RobertsonRodney Ramos
22420,Warren EllisDarick RobertsonRodney RamosPatrick Stewart
22421,Warren EllisDarick RobertsonRodney RamosKeith Akin
22423,Warren EllisDarick RobertsonRodney Ramos
22424,Warren EllisDarick RobertsonRodney Ramos
22425,Warren EllisDarick RobertsonRodney Ramos
22426,Warren EllisDarick RobertsonRodney RamosDarren Aronofsky
22431,Dave EggersKevin ShayLee EpsteinSuzanne KleidMcSweeneys Publishing
22434,Brian Greene
22436,Albert EinsteinBrian Greene
22438,Brian Greene
22443,Preston Peet
22445,Preston Peet
22448,Russ Kick
22459,Charles DarwinPhilip Appleman
22460,Albert JackAnn Page
